# TIME DATE OUT_TEMP OUT_HUMIDITY DEW_POINT WIND_CHILL HEAT_INDEX BAROMETER WIND_SPEED WIND_DEGREE AVG_WIND RAIN_TODAY RAIN_MONTH RAIN_YEAR RAIN_RATE RAIN_STORM START_STORM SUNRISE SUNSET SOLAR_RAD ET_TODAY ET_MONTH ET_YEAR FORECAST_RULE

00:09:49 1-6-2011 16.9 85 14.4 16.9 16.9 1012.6 0 331 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 75
00:24:50 1-6-2011 16.7 85 14.1 16.7 16.7 1012.5 2 323 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 75
00:39:50 1-6-2011 16.6 85 14.1 16.6 16.6 1012.4 0 5 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 75
00:54:50 1-6-2011 16.6 86 14.2 16.6 16.6 1012.4 2 5 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 75
01:09:49 1-6-2011 16.3 86 14.0 16.3 16.3 1012.3 0 349 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 45
01:24:49 1-6-2011 16.0 86 13.7 16.0 16.0 1012.3 0 349 0 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 45
01:39:49 1-6-2011 15.7 87 13.6 15.7 15.7 1012.2 0 350 0 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 45
01:54:50 1-6-2011 15.7 87 13.5 15.7 15.7 1012.3 0 349 0 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 45
02:09:50 1-6-2011 15.8 86 13.5 15.8 15.8 1012.3 3 351 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 45
02:24:50 1-6-2011 16.1 85 13.5 16.1 16.1 1012.1 0 344 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 45
02:39:49 1-6-2011 16.0 85 13.5 16.0 16.0 1012.2 3 61 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 45
02:54:49 1-6-2011 15.9 85 13.4 15.9 15.9 1012.1 3 355 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.0 0.0 25.9 45
03:09:50 1-6-2011 15.6 86 13.3 15.9 15.6 1012.2 6 344 0 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.1 0.0 25.9 45
03:24:50 1-6-2011 15.6 86 13.2 15.6 15.6 1012.0 0 344 0 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.1 0.0 25.9 45
03:39:49 1-6-2011 15.5 86 13.2 15.5 15.5 1012.1 0 344 0 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.1 0.0 25.9 45
03:54:49 1-6-2011 15.6 86 13.2 15.6 15.6 1012.2 2 350 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.1 0.0 25.9 45
04:09:49 1-6-2011 15.3 87 13.2 15.3 15.3 1012.1 0 37 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.1 0.0 25.9 45
04:24:50 1-6-2011 15.2 88 13.2 15.2 15.2 1012.0 0 37 0 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 0.0 0.1 0.0 25.9 45
04:39:50 1-6-2011 15.1 88 13.1 15.1 15.1 1012.0 2 22 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 5.0 0.1 0.0 25.9 45
04:54:49 1-6-2011 15.3 87 13.2 15.3 15.3 1012.0 2 12 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 25.0 0.1 0.0 25.9 45
05:09:49 1-6-2011 15.6 86 13.3 15.6 15.6 1012.2 3 338 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 46.0 0.1 0.0 25.9 45
05:24:49 1-6-2011 16.1 84 13.4 16.4 16.1 1012.2 6 5 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 65.0 0.1 0.0 25.9 45
05:39:50 1-6-2011 16.2 84 13.5 16.2 16.2 1012.3 0 57 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 121.0 0.1 0.0 25.9 45
05:54:50 1-6-2011 16.6 83 13.7 16.6 16.6 1012.4 2 94 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 158.0 0.1 0.0 25.9 45
06:09:49 1-6-2011 17.2 82 14.1 17.2 17.2 1012.6 3 96 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 223.0 0.1 0.0 25.9 45
06:24:49 1-6-2011 18.0 80 14.5 18.0 18.0 1012.5 3 99 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 269.0 0.1 0.0 25.9 45
06:39:49 1-6-2011 18.5 77 14.4 19.4 18.5 1012.4 5 28 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 309.0 0.1 0.0 25.9 45
06:54:50 1-6-2011 19.0 77 14.9 19.0 19.0 1012.6 3 5 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 364.0 0.1 0.0 25.9 45
07:09:50 1-6-2011 19.6 76 15.3 19.6 19.6 1012.7 2 101 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 397.0 0.3 0.0 25.9 45
07:24:49 1-6-2011 20.4 72 15.2 20.4 20.4 1012.6 2 5 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 318.0 0.3 0.0 25.9 45
07:39:49 1-6-2011 20.8 72 15.6 20.8 20.8 1012.6 2 52 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 295.0 0.3 0.0 25.9 45
07:54:49 1-6-2011 21.0 70 15.3 21.0 21.0 1012.8 2 340 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 403.0 0.3 0.0 25.9 45
08:09:49 1-6-2011 21.1 71 15.6 21.8 21.1 1012.9 11 15 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 490.0 0.5 0.0 25.9 45
08:24:50 1-6-2011 21.6 69 15.6 21.6 21.6 1013.0 3 355 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 587.0 0.5 0.0 25.9 45
08:39:49 1-6-2011 21.6 70 15.9 22.8 21.6 1012.9 6 40 5 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 418.0 0.5 0.0 25.9 45
08:54:49 1-6-2011 21.6 72 16.4 21.6 21.6 1012.9 3 103 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 454.0 0.5 0.0 25.9 45
09:09:49 1-6-2011 22.4 70 16.7 22.4 22.4 1013.0 3 44 5 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 733.0 0.8 0.0 25.9 45
09:24:49 1-6-2011 22.9 65 16.0 22.9 22.9 1013.0 3 19 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 585.0 0.8 0.0 25.9 45
09:39:50 1-6-2011 23.4 56 14.1 23.4 23.4 1013.0 2 103 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 543.0 0.8 0.0 25.9 45
09:54:49 1-6-2011 23.9 53 13.8 23.9 23.9 1013.0 0 302 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 717.0 0.8 0.0 25.9 45
10:09:49 1-6-2011 24.6 52 14.1 24.6 24.6 1012.9 2 43 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 575.0 1.2 0.0 25.9 45
10:24:49 1-6-2011 24.7 51 13.9 24.7 24.7 1012.8 0 38 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 578.0 1.2 0.0 25.9 45
10:39:49 1-6-2011 25.1 52 14.5 25.1 25.1 1012.8 2 43 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 786.0 1.2 0.0 25.9 45
10:54:49 1-6-2011 24.9 52 14.4 24.9 24.9 1012.8 3 39 5 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 824.0 1.2 0.0 25.9 45
11:09:49 1-6-2011 25.9 50 14.7 25.9 25.9 1012.8 3 80 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 851.0 1.7 0.0 25.9 45
11:24:49 1-6-2011 26.5 47 14.3 28.4 26.5 1012.7 6 51 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 865.0 1.7 0.0 25.9 45
11:39:49 1-6-2011 27.2 44 13.9 27.2 27.2 1012.6 3 86 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 863.0 1.7 0.0 25.9 45
11:54:49 1-6-2011 27.7 42 13.6 27.7 27.5 1012.5 3 355 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 875.0 1.7 0.0 25.9 45
12:09:49 1-6-2011 28.0 40 13.2 28.0 27.6 1012.4 2 48 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 882.0 2.2 0.0 25.9 45
12:24:48 1-6-2011 28.4 40 13.6 28.4 28.0 1012.4 3 166 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 947.0 2.2 0.0 25.9 45
12:39:49 1-6-2011 27.9 40 13.1 27.9 27.6 1012.4 0 103 5 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 991.0 2.2 0.0 25.9 45
12:54:49 1-6-2011 28.9 38 13.2 28.9 28.3 1012.4 2 88 5 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 965.0 2.2 0.0 25.9 45
13:09:49 1-6-2011 28.4 38 12.7 28.4 27.8 1012.4 3 129 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 306.0 2.9 0.0 25.9 45
13:24:49 1-6-2011 27.4 42 13.4 27.4 27.2 1012.3 2 154 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 304.0 2.9 0.0 25.9 45
13:39:49 1-6-2011 27.3 43 13.6 27.3 27.2 1012.2 3 140 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 301.0 2.9 0.0 25.9 45
13:54:49 1-6-2011 26.9 44 13.6 26.9 26.9 1012.3 2 61 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 367.0 2.9 0.0 25.9 45
14:09:49 1-6-2011 27.4 42 13.4 29.5 27.3 1012.2 10 351 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 1046.0 3.2 0.0 25.9 45
14:24:49 1-6-2011 26.5 46 14.0 26.5 26.5 1012.2 2 14 6 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 357.0 3.2 0.0 25.9 45
14:39:49 1-6-2011 26.6 46 14.0 28.5 26.6 1012.0 6 55 5 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 248.0 3.2 0.0 25.9 45
14:54:48 1-6-2011 26.1 46 13.6 28.0 26.1 1012.0 5 98 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 211.0 3.2 0.0 25.9 45
15:09:49 1-6-2011 26.1 46 13.5 26.1 26.1 1011.8 2 39 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 274.0 3.5 0.0 25.9 45
15:24:48 1-6-2011 26.4 46 13.9 26.4 26.4 1011.8 2 39 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 888.0 3.5 0.0 25.9 45
15:39:49 1-6-2011 27.3 41 12.9 29.3 27.1 1011.7 6 15 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 327.0 3.5 0.0 25.9 45
15:54:49 1-6-2011 26.8 44 13.6 26.8 26.9 1011.7 2 28 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 399.0 3.5 0.0 25.9 45
16:09:49 1-6-2011 26.9 44 13.7 26.9 27.0 1011.7 2 350 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 202.0 3.8 0.0 25.9 45
16:24:49 1-6-2011 26.5 44 13.3 28.4 26.5 1011.7 8 5 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 204.0 3.8 0.0 25.9 45
16:39:48 1-6-2011 26.4 46 13.9 26.4 26.4 1011.8 3 52 2 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 148.0 3.8 0.0 25.9 45
16:54:49 1-6-2011 26.2 47 14.0 26.2 26.2 1011.9 2 51 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 220.0 3.8 0.0 25.9 45
17:09:49 1-6-2011 26.1 49 14.5 26.1 26.1 1012.0 2 47 3 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 193.0 3.9 0.0 25.9 75
17:24:49 1-6-2011 25.7 53 15.4 25.7 25.7 1011.9 0 321 5 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 130.0 3.9 0.0 25.9 75
17:39:49 1-6-2011 25.1 54 15.2 26.8 25.1 1012.1 8 5 5 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 192.0 3.9 0.0 25.9 75
17:54:48 1-6-2011 24.2 52 13.7 25.5 24.2 1012.2 11 360 8 0.0 0.0 104.6 0.0 3.8 0.0 438 2029 67.0 3.9 0.0 25.9 75
18:09:48 1-6-2011 23.7 54 13.9 23.7 23.7 1012.2 3 349 5 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 37.0 4.1 0.0 25.9 45
18:24:49 1-6-2011 23.1 56 13.9 23.1 23.1 1012.3 3 105 3 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 28.0 4.1 0.0 25.9 45
18:39:49 1-6-2011 22.4 57 13.5 22.4 22.4 1012.7 2 64 3 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 21.0 4.1 0.0 25.9 45
18:54:49 1-6-2011 22.1 57 13.2 22.1 22.1 1012.9 0 56 3 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 19.0 4.1 0.0 25.9 45
19:09:48 1-6-2011 21.8 58 13.2 21.8 21.8 1013.0 0 9 2 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 16.0 4.1 0.0 25.9 45
19:24:48 1-6-2011 21.4 57 12.6 21.4 21.4 1013.2 0 84 2 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 14.0 4.1 0.0 25.9 45
19:39:48 1-6-2011 21.2 58 12.6 21.2 21.2 1013.4 2 79 0 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 12.0 4.1 0.0 25.9 45
19:54:49 1-6-2011 21.3 58 12.7 21.3 21.3 1013.5 3 37 3 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 11.0 4.1 0.0 25.9 45
20:09:49 1-6-2011 20.8 61 13.0 20.8 20.8 1013.5 0 350 3 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 7.0 4.2 0.0 25.9 1
20:24:49 1-6-2011 21.0 59 12.7 21.0 21.0 1013.5 3 5 3 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 0.0 4.2 0.0 25.9 1
20:39:48 1-6-2011 20.8 61 13.0 20.8 20.8 1013.7 0 47 2 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 0.0 4.2 0.0 25.9 1
20:54:48 1-6-2011 20.3 63 13.0 20.3 20.3 1014.0 0 47 0 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 0.0 4.2 0.0 25.9 1
21:09:49 1-6-2011 19.9 65 13.2 19.9 19.9 1014.1 0 49 2 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 0.0 4.2 0.0 25.9 1
21:24:49 1-6-2011 19.4 68 13.3 19.4 19.4 1014.3 2 5 2 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 0.0 4.2 0.0 25.9 1
21:39:49 1-6-2011 19.0 70 13.4 19.0 19.0 1014.2 0 347 2 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 0.0 4.2 0.0 25.9 1
21:54:48 1-6-2011 18.7 71 13.4 18.7 18.7 1014.4 0 347 0 0.0 0.0 104.6 0.0 3.8 0.0 437 2029 0.0 4.2 0.0 25.9 1
22:09:48 1-6-2011 18.4 72 13.3 18.4 18.4 1014.4 0 347 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2029 0.0 4.2 0.0 25.9 1
22:24:48 1-6-2011 18.2 74 13.5 18.2 18.2 1014.5 0 355 0 0.0 0.0 104.6 0.0 0.0 0.0 437 2029 0.0 4.2 0.0 25.9 1
22:39:49 1-6-2011 17.8 76 13.5 17.8 17.8 1014.7 2 355 0 0.0 0.0 104.6 0.0 0.0 0.0 437 2029 0.0 4.2 0.0 25.9 1
22:54:49 1-6-2011 17.7 77 13.6 17.7 17.7 1014.5 3 5 0 0.0 0.0 104.6 0.0 0.0 0.0 437 2029 0.0 4.2 0.0 25.9 1
23:09:48 1-6-2011 18.7 74 13.9 18.7 18.7 1014.5 2 38 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2029 0.0 4.2 0.0 25.9 44
23:24:48 1-6-2011 19.4 71 14.1 20.3 19.4 1014.6 6 24 3 0.0 0.0 104.6 0.0 0.0 0.0 437 2029 0.0 4.2 0.0 25.9 44
23:39:48 1-6-2011 19.5 72 14.3 19.5 19.5 1014.7 2 82 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2029 0.0 4.2 0.0 25.9 44
23:54:49 1-6-2011 19.4 72 14.2 19.4 19.4 1014.8 3 15 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2029 0.0 4.2 0.0 25.9 44
00:09:50 2-6-2011 19.3 73 14.4 19.3 19.3 1015.0 0 27 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.0 0.4 26.3 44
00:24:49 2-6-2011 19.2 74 14.5 19.2 19.2 1014.9 2 22 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.0 0.4 26.3 44
00:39:49 2-6-2011 19.0 75 14.5 19.0 19.0 1014.8 0 51 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.0 0.4 26.3 44
00:54:50 2-6-2011 18.9 75 14.4 18.9 18.9 1014.8 3 360 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.0 0.4 26.3 44
01:09:50 2-6-2011 18.9 74 14.2 18.9 18.9 1015.0 2 5 3 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.0 0.4 26.3 44
01:24:50 2-6-2011 19.0 74 14.3 19.0 19.0 1015.0 0 349 3 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.0 0.4 26.3 44
01:39:49 2-6-2011 19.0 74 14.3 19.0 19.0 1014.7 0 338 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.0 0.4 26.3 44
01:54:49 2-6-2011 19.6 71 14.2 20.0 19.6 1014.5 11 26 6 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.0 0.4 26.3 44
02:09:49 2-6-2011 19.8 69 13.9 20.1 19.8 1014.5 13 348 6 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.1 0.4 26.3 44
02:24:50 2-6-2011 19.6 70 13.9 19.6 19.6 1014.5 2 341 6 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.1 0.4 26.3 44
02:39:50 2-6-2011 19.4 71 14.0 19.4 19.4 1014.5 2 53 5 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.1 0.4 26.3 44
02:54:49 2-6-2011 19.2 71 13.8 19.2 19.2 1014.5 3 360 5 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.1 0.4 26.3 44
03:09:49 2-6-2011 19.3 70 13.7 19.8 19.3 1014.5 10 360 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.1 0.4 26.3 6
03:24:49 2-6-2011 19.1 71 13.7 19.1 19.1 1014.7 3 355 8 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.1 0.4 26.3 6
03:39:50 2-6-2011 18.7 72 13.5 18.7 18.7 1015.0 0 12 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.1 0.4 26.3 6
03:54:50 2-6-2011 18.4 73 13.5 18.4 18.4 1015.1 3 62 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.1 0.4 26.3 6
04:09:49 2-6-2011 18.6 72 13.5 19.3 18.6 1015.2 6 345 2 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.2 0.4 26.3 44
04:24:49 2-6-2011 18.9 71 13.5 19.6 18.9 1015.4 6 330 6 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.2 0.4 26.3 44
04:39:50 2-6-2011 18.8 71 13.4 19.5 18.8 1015.5 6 331 8 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 0.0 0.2 0.4 26.3 44
04:54:50 2-6-2011 18.5 72 13.4 19.4 18.5 1015.5 5 355 5 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 9.0 0.2 0.4 26.3 44
05:09:49 2-6-2011 18.4 73 13.5 19.4 18.4 1015.6 5 33 3 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 16.0 0.2 0.4 26.3 44
05:24:49 2-6-2011 18.8 72 13.6 19.7 18.8 1015.7 5 308 6 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 14.0 0.2 0.4 26.3 44
05:39:49 2-6-2011 18.9 71 13.6 18.9 18.9 1015.9 3 360 8 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 32.0 0.2 0.4 26.3 44
05:54:49 2-6-2011 19.1 71 13.7 20.1 19.1 1015.9 5 5 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 86.0 0.2 0.4 26.3 44
06:09:50 2-6-2011 19.2 71 13.8 19.7 19.2 1016.0 10 11 8 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 171.0 0.2 0.4 26.3 1
06:24:49 2-6-2011 19.4 70 13.8 20.2 19.4 1016.1 6 36 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 70.0 0.2 0.4 26.3 1
06:39:49 2-6-2011 19.2 71 13.8 19.8 19.2 1016.4 8 338 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 123.0 0.2 0.4 26.3 1
06:54:49 2-6-2011 19.1 72 13.9 19.2 19.1 1016.6 14 11 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 62.0 0.2 0.4 26.3 1
07:09:49 2-6-2011 19.0 73 14.1 19.6 19.0 1016.6 8 43 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 95.0 0.3 0.4 26.3 1
07:24:50 2-6-2011 19.1 73 14.1 19.1 19.1 1016.8 3 330 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 81.0 0.3 0.4 26.3 1
07:39:49 2-6-2011 18.7 75 14.2 18.7 18.7 1016.7 14 355 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 62.0 0.3 0.4 26.3 1
07:54:49 2-6-2011 18.4 78 14.5 18.4 18.4 1016.4 14 342 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 181.0 0.3 0.4 26.3 1
08:09:49 2-6-2011 18.5 79 14.8 19.2 18.5 1016.9 6 340 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 271.0 0.4 0.4 26.3 44
08:24:49 2-6-2011 19.3 75 14.7 19.9 19.3 1016.8 8 314 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 202.0 0.4 0.4 26.3 44
08:39:50 2-6-2011 19.2 74 14.4 19.8 19.2 1016.6 8 315 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 213.0 0.4 0.4 26.3 44
08:54:49 2-6-2011 19.6 73 14.6 19.8 19.6 1016.8 13 332 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 260.0 0.4 0.4 26.3 44
09:09:49 2-6-2011 20.2 72 15.0 20.5 20.2 1016.6 14 5 8 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 503.0 0.6 0.4 26.3 44
09:24:49 2-6-2011 20.7 69 14.8 21.6 20.7 1016.6 8 33 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 371.0 0.6 0.4 26.3 44
09:39:49 2-6-2011 20.9 68 14.8 21.7 20.9 1016.7 10 51 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 519.0 0.6 0.4 26.3 44
09:54:49 2-6-2011 21.1 67 14.7 21.7 21.1 1016.7 13 52 14 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 575.0 0.6 0.4 26.3 44
10:09:49 2-6-2011 20.9 67 14.6 21.9 20.9 1016.9 8 331 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 334.0 1.0 0.4 26.3 44
10:24:49 2-6-2011 21.0 67 14.6 21.3 21.0 1016.9 19 350 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 353.0 1.0 0.4 26.3 44
10:39:49 2-6-2011 21.8 65 14.9 21.9 21.8 1016.9 31 49 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 747.0 1.0 0.4 26.3 44
10:54:49 2-6-2011 22.4 62 14.8 23.4 22.4 1017.1 11 338 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 770.0 1.0 0.4 26.3 44
11:09:49 2-6-2011 22.7 62 15.0 23.4 22.7 1017.2 19 350 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 835.0 1.3 0.4 26.3 44
11:24:49 2-6-2011 22.3 62 14.7 23.2 22.3 1017.4 13 30 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 366.0 1.3 0.4 26.3 44
11:39:49 2-6-2011 22.4 64 15.3 23.5 22.4 1017.5 10 344 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 1172.0 1.3 0.4 26.3 44
11:54:49 2-6-2011 23.1 63 15.7 24.3 23.1 1017.5 10 350 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 909.0 1.3 0.4 26.3 44
12:09:49 2-6-2011 23.0 63 15.6 24.0 23.0 1017.5 13 348 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 754.0 1.7 0.4 26.3 44
12:24:49 2-6-2011 23.3 63 15.8 24.1 23.3 1017.4 21 329 14 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 970.0 1.7 0.4 26.3 44
12:39:49 2-6-2011 23.3 62 15.6 24.1 23.3 1017.5 23 348 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 452.0 1.7 0.4 26.3 44
12:54:49 2-6-2011 22.7 65 15.8 24.1 22.7 1017.7 6 45 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 626.0 1.7 0.4 26.3 44
13:09:49 2-6-2011 23.4 64 16.2 24.6 23.4 1017.7 10 342 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 761.0 2.2 0.4 26.3 44
13:24:49 2-6-2011 24.5 61 16.5 25.9 24.5 1017.5 11 5 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 1025.0 2.2 0.4 26.3 44
13:39:49 2-6-2011 25.2 58 16.3 26.7 25.2 1017.4 13 5 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 540.0 2.2 0.4 26.3 44
13:54:48 2-6-2011 24.7 60 16.4 26.3 24.7 1017.5 6 44 10 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 846.0 2.2 0.4 26.3 44
14:09:49 2-6-2011 24.8 59 16.2 26.4 24.8 1017.5 6 360 13 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 849.0 2.8 0.4 26.3 44
14:24:49 2-6-2011 24.1 60 15.9 25.4 24.1 1017.6 11 46 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 415.0 2.8 0.4 26.3 44
14:39:49 2-6-2011 23.4 63 16.0 24.6 23.4 1017.6 11 42 11 0.0 0.0 104.6 0.0 0.0 0.0 437 2030 309.0 2.8 0.4 26.3 44
